EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",KHM,Cambodia,2014,2014,41.78295,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",CMR,Cameroon,2014,2014,45.53631,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",TCD,Chad,2014,2014,19.04707,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",CIV,C̫te d'Ivoire,2012,2012,21.68053,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",CIV,C̫te d'Ivoire,2016,2016,29.94036,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",DOM,Dominican Republic,2012,2012,74.23,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",DOM,Dominican Republic,2013,2013,68.61398,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",DOM,Dominican Republic,2014,2014,71.86266,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",DOM,Dominican Republic,2015,2015,79.76,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",DOM,Dominican Republic,2016,2016,77.75,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",ETH,Ethiopia,2016,2016,25.47554,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",GHA,Ghana,2015,2015,42.19252,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",GIN,Guinea,2012,2012,17.43896,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",GIN,Guinea,2016,2016,27.75033,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",GUY,Guyana,2014,2014,90.8412,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",HTI,Haiti,2012,2012,11.54386,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",HTI,Haiti,2017,2017,17.42401,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",IND,India,2016,2016,81.20979,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",KAZ,Kazakhstan,2015,2015,100,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",KEN,Kenya,2014,2014,61.37722,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",LSO,Lesotho,2014,2014,27.78864,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",LBR,Liberia,2013,2013,10.59142,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",MRT,Mauritania,2015,2015,33.59994,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",MNG,Mongolia,2014,2014,94.30729,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",NPL,Nepal,2014,2014,73.67831,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",NPL,Nepal,2016,2016,82.71322,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",NER,Niger,2012,2012,10.10766,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",PHL,Philippines,2018,2018,71.49614,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",SEN,Senegal,2016,2016,19.98325,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",SEN,Senegal,2017,2017,29.66986,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",TJK,Tajikistan,2012,2012,98.1095,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",TJK,Tajikistan,2017,2017,98.99734,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",TGO,Togo,2014,2014,45.62861,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",TKM,Turkmenistan,2016,2016,100,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",UGA,Uganda,2016,2016,20.31646,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",YEM,Yemen,2013,2013,47.16835,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",ZMB,Zambia,2013,2013,43.32602,,
CR_1_Q1_M,"Completion rate, primary education, poorest quintile, male (%)",MNE,Montenegro,2013,2013,100,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",AFG,Afghanistan,2015,2015,46.31236,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",CMR,Cameroon,2014,2014,61.12741,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",CIV,C̫te d'Ivoire,2012,2012,27.37366,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",CIV,C̫te d'Ivoire,2016,2016,49.20684,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",DOM,Dominican Republic,2012,2012,87.57,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",DOM,Dominican Republic,2013,2013,89.08926,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",DOM,Dominican Republic,2014,2014,90.26508,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",DOM,Dominican Republic,2015,2015,89.21,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",DOM,Dominican Republic,2016,2016,89,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",ETH,Ethiopia,2016,2016,30.22445,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",HTI,Haiti,2012,2012,25.59328,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",HTI,Haiti,2017,2017,40.23554,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",KAZ,Kazakhstan,2015,2015,99.85811,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",KGZ,Kyrgyzstan,2012,2012,99.05465,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",KGZ,Kyrgyzstan,2014,2014,99.86382,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",MWI,Malawi,2016,2016,33.8299,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",NPL,Nepal,2014,2014,67.1669,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",NPL,Nepal,2016,2016,80.91962,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",NER,Niger,2012,2012,18.57277,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",PAK,Pakistan,2012,2012,49.83707,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",PHL,Philippines,2018,2018,92.141,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",RWA,Rwanda,2015,2015,47.20593,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",SLE,Sierra Leone,2013,2013,51.1315,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",SLE,Sierra Leone,2017,2017,40.13087,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",SDN,Sudan,2014,2014,50.52254,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",TJK,Tajikistan,2012,2012,96.47532,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",TJK,Tajikistan,2017,2017,99.40898,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",TZA,United Republic of Tanzania,2015,2015,67.558,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",TGO,Togo,2014,2014,45.40353,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",UGA,Uganda,2016,2016,27.81856,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",YEM,Yemen,2013,2013,54.00165,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",ZWE,Zimbabwe,2015,2015,82.86021,,
CR_1_Q2,"Completion rate, primary education, second quintile, both sexes (%)",SRB,Serbia,2014,2014,100,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BRB,Barbados,2012,2012,100,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BOL,Bolivia (Plurinational State of),2012,2012,91.95,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BOL,Bolivia (Plurinational State of),2013,2013,93.46,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BOL,Bolivia (Plurinational State of),2014,2014,92.28,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BOL,Bolivia (Plurinational State of),2015,2015,96.69,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BRA,Brazil,2012,2012,85.56,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BRA,Brazil,2013,2013,85.62,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BRA,Brazil,2014,2014,88.03,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BRA,Brazil,2015,2015,89.15,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",BRA,Brazil,2016,2016,90.15,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",KHM,Cambodia,2014,2014,66.36564,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",COL,Colombia,2012,2012,93.24,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",COL,Colombia,2013,2013,93.74,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",COL,Colombia,2014,2014,94.22,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",COL,Colombia,2015,2015,94.15894,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",COL,Colombia,2016,2016,95.21,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",COG,Congo,2012,2012,63.8554,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",COG,Congo,2015,2015,73.16057,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",CRI,Costa Rica,2012,2012,95.41,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",CRI,Costa Rica,2013,2013,93.33,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",CRI,Costa Rica,2014,2014,95.45,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",CRI,Costa Rica,2015,2015,94.85,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",CRI,Costa Rica,2016,2016,97.28,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",CIV,C̫te d'Ivoire,2012,2012,20.07129,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",CIV,C̫te d'Ivoire,2016,2016,45.11424,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",EGY,Egypt,2014,2014,89.92493,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",ETH,Ethiopia,2016,2016,26.59489,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",GAB,Gabon,2012,2012,73.39223,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",GUY,Guyana,2014,2014,99.48379,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",HTI,Haiti,2012,2012,31.67178,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",HTI,Haiti,2017,2017,47.342,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",HND,Honduras,2012,2012,82.46,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",HND,Honduras,2013,2013,82.69,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",HND,Honduras,2014,2014,85.49,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",HND,Honduras,2015,2015,83.13,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",HND,Honduras,2016,2016,81.64,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",KEN,Kenya,2014,2014,83.57052,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",LAO,Lao People's Democratic Republic,2012,2012,53.18239,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",LBR,Liberia,2013,2013,10.7384,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",MLI,Mali,2013,2013,21.06977,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",MLI,Mali,2015,2015,20.28476,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",MRT,Mauritania,2015,2015,36.42983,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",MDA,Republic of Moldova,2012,2012,99.1912,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",NAM,Namibia,2013,2013,77.47424,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",NPL,Nepal,2014,2014,64.71143,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",NPL,Nepal,2016,2016,79.16949,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",PAK,Pakistan,2012,2012,40.7631,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",PHL,Philippines,2018,2018,94.8056,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",STP,Sao Tome and Principe,2014,2014,78.9341,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",SEN,Senegal,2016,2016,33.54905,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",SEN,Senegal,2017,2017,42.08646,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",SDN,Sudan,2014,2014,47.74514,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",TJK,Tajikistan,2012,2012,95.37885,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",TJK,Tajikistan,2017,2017,98.69356,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",TZA,United Republic of Tanzania,2015,2015,74.84618,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",UKR,Ukraine,2013,2013,96.79985,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",VNM,Viet Nam,2014,2014,97.12759,,
CR_1_Q2_F,"Completion rate, primary education, second quintile, female (%)",SRB,Serbia,2014,2014,100,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",ARM,Armenia,2016,2016,100,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",BGD,Bangladesh,2014,2014,70.52164,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",BRA,Brazil,2012,2012,76.64,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",BRA,Brazil,2013,2013,74.03,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",BRA,Brazil,2014,2014,78.21,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",BRA,Brazil,2015,2015,78.41,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",BRA,Brazil,2016,2016,81.53,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",CMR,Cameroon,2014,2014,60.66661,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",COG,Congo,2012,2012,61.26382,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",COG,Congo,2015,2015,69.57527,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",EGY,Egypt,2014,2014,86.95909,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",GAB,Gabon,2012,2012,60.43851,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",GMB,Gambia,2013,2013,51.47849,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",HTI,Haiti,2012,2012,19.91535,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",HTI,Haiti,2017,2017,33.65401,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",IND,India,2016,2016,91.14625,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",KAZ,Kazakhstan,2015,2015,99.74187,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",LAO,Lao People's Democratic Republic,2012,2012,54.79556,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",MLI,Mali,2013,2013,24.61195,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",MLI,Mali,2015,2015,31.94922,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",NGA,Nigeria,2013,2013,57.5083,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",NGA,Nigeria,2016,2016,66.55782,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",RWA,Rwanda,2015,2015,42.60983,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",TGO,Togo,2014,2014,48.14743,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",TKM,Turkmenistan,2016,2016,100,,
CR_1_Q2_M,"Completion rate, primary education, second quintile, male (%)",ZMB,Zambia,2013,2013,61.79885,,
CR_1_Q3,"Completion rate, primary education, middle quintile, both sexes (%)",ARM,Armenia,2016,2016,97.95835,,
CR_1_Q3,"Completion rate, primary education, middle quintile, both sexes (%)",BRB,Barbados,2012,2012,100,,
CR_1_Q3,"Completion rate, primary education, middle quintile, both sexes (%)",BLR,Belarus,2012,2012,100,,
CR_1_Q3,"Completion rate, primary education, middle quintile, both sexes (%)",BRA,Brazil,2012,2012,87.42,,
CR_1_Q3,"Completion rate, primary education, middle quintile, both sexes (%)",BRA,Brazil,2013,2013,85.88,,
CR_1_Q3,"Completion rate, primary education, middle quintile, both sexes (%)",BRA,Brazil,2014,2014,88.04,,
